-1.2342568138656014e17,9.841499697534045e16,-7.088505399299512e17,1.8297823915488163e17,2.7694852786368682e17,8.209707634891014e16,2.1391507610385795e18,1.4537882369082954e17,1.0669025799752214e17,-2.2764315881397894e17,-5.448148576467966e17,7.568662246244531e17,7.06179919973591e17,-1.7875914293959568e17,6.679659151245976e17,4.2629761120593075e17,1.2591395885931869e17,1.658033340807704e17,2.8569274972899475e17,3.867482430063218e18
1.4796896975034733e17,4.907177998937082e17,6.414456737932916e17,-2.4382207146902765e17,8.935986736577291e16,6.936916443544301e17,-8.190937861465132e17,2.2678703911297546e18,1.3417459344359912e17,1.9063930553581955e17,1.8106381947073718e17,2.514584561927281e17,6.885524191213469e16,2.1900341158817147e18,-2.1267595376190157e17,1.3447733791423805e17,1.5179497286859968e17,2.2448984404935338e17,1.721196966625078e17,2.3945525932944592e17
7.874700389136144e16,5.894509705296533e16,2.418781746142123e17,1.6035808050413568e17,-1.2967218934586806e17,-1.1449113095683189e17,7.1868652805112616e16,1.804004222681521e17,4.083272893181566e17,8.180330095286248e16,4.805588212891129e17,3.359966219951632e17,2.59605421912731e17,3.928431293591019e17,1.7569115252118976e17,-2.5622846343170954e17,7.1305895994563464e16,1.319713736571449e18,2.786655223813104e17,1.5925273480748755e17
2.7027590343578294e17,4.680222481483136e16,1.4588734151194934e17,1.6707468358531907e17,7.302167147456632e16,5.842664824885349e16,3.88985383446006e16,-3.684144680113703e17,1.3119960282413605e17,8.084940855681128e16,7.368929660047637e16,5.317672644220049e16,1.0204195156756378e17,4.901889835822336e16,1.1271361971749818e17,6.795511409553761e16,4.797404419466459e17,8.541033864767931e16,9.91231948998973e16,1.584695020691835e17
9.730813380352718e16,1.533239719452458e17,5.267408649141875e16,1.0504664441945317e17,4.673931056310069e16,3.0714680664093664e17,1.5773059700009286e17,8.42744216449545e16,1.0350349362487653e17,8.739048741653197e16,7.819147155246949e16,6.917683412428471e16,1.4492658369642733e17,1.0234949263063171e17,5.1521162350890264e16,4.076829266075399e16,1.1692018995511018e17,8.384052056478949e16,9.479534843042477e16,1.0974789684614181e17
7.948915122727088e16,1.1920505330201283e18,-1.227094396271813e17,7.379112261652427e16,1.7035501890799117e17,6.178582373691382e16,9.047624164808517e16,2.5832791434755824e17,2.5641274030399728e17,-1.985632435086733e17,9.90026087360167e16,3.589144174656267e17,4.2254724624816186e17,4.198446595159543e16,6.463109748262248e16,2.8903062815947034e17,3.932106880789071e16,9.61148585328621e16,1.2066168799777267e17,1.0779291262233923e17
1.0013726327426845e17,1.6596730222427632e17,-3.27749915265328e17,1.3499802439762643e17,-3.3520805774387866e17,6.870131274718637e16,-1.408952263935241e17,-5.095705393279714e18,-7.233160100234086e17,5.7879866653564424e16,1.4607296758149616e17,7.097698259868622e16,8.764955321473702e16,2.246504282869426e17,5.839146813205456e16,5.297712012656389e16,-2.126431295495992e17,7.223067977725579e16,1.3293577234262572e18,7.0859308918000056e16
1.3552573860608851e17,2.035757610043837e17,3.060359794068765e17,1.3372545811133629e17,5.3060610282108856e16,1.1275606825054445e17,1.1526486620358995e17,-2.6248600679905923e17,5.75664393766181e16,9.95055468388912e16,6.683113198379557e16,8.863027222456253e16,9.599366718003179e16,1.0852638680961917e17,-3.6962815873673894e17,-9.228754982002054e16,1.9110569265887178e17,3.862968488345408e16,1.2912825589428603e17,8.480206610686758e16
1.5506686118862595e17,2.7721753445349363e17,3.2730904102061523e17,7.852761322717345e17,1.4157189817950834e17,2.968814496182184e17,-6.165470853151502e17,-9.063023258134559e17,5.323602826041182e17,-5.048193711545301e17,-6.75267013741985e17,1.3360002124433518e17,2.020075285370519e17,-8.022571734162648e17,9.312878966585555e16,-3.496260269130636e17,-3.8816638074505894e17,3.203856894085614e17,-1.5388904575728123e18,4.338776424570929e17
1.478304861580185e17,6.943417341854611e16,3.142612075099948e17,5.321615122031835e18,-7.98812494745868e16,-1.2236199189551903e18,-1.2817442814969094e17,-4.2256918006814816e17,-7.0420509968628296e16,1.2459507153068278e18,2.9431811096349235e17,-8.081633502091824e16,-2.586453929163504e17,2.172206194607473e17,1.6156924627908832e17,-1.266621914267526e17,-5.8922527214372824e16,4.106663761009382e17,-1.7444090364256374e17,-3.589156636015041e17
-2.2389753050704266e17,-1.619160878474851e17,5.666041691771653e17,-4.7380128902803416e16,1.5324333900356784e17,-1.4482596485503098e17,-2.108783122187716e17,-1.7646909885066893e18,3.044004072175562e17,-8.572737400516506e16,-7.571672450581307e17,1.2755090590399274e17,-2.0284270329843152e17,-7.794880438160104e16,6.520058815016309e16,-7.0855024562751816e16,-2.5714741552673014e17,-5.812438030082665e17,-1.2062057263244042e17,2.5372022673982803e17
-1.3977035909877448e17,-1.1514642455412451e17,-3.60587069356561e17,-4.80871065517366e17,1.7438299447864845e17,-1.1550389360794365e17,-2.493707258472796e17,-7.685354568315462e16,-5.813371056960886e17,-1.5203868668682272e17,-6.696565074618264e16,1.442160390430412e18,-5.3506499248792776e16,2.9256608078344284e18,-3.4569772168471544e16,-4.457355747266014e16,-3.2800260347258554e17,-6.947437462877103e16,-7.0994276495948056e16,-1.8525769528792202e17
-1.8173037075628147e17,-1.459962084530481e17,-1.925192202814443e17,-2.0993117948356445e17,-4.473640454101272e16,-6.837074094187129e16,-2.7131098096248893e17,-8.342589043736314e16,-4.404788960579918e17,-1.637904806794904e17,-5.623896756908382e16,-1.2168356176422805e17,-6.53349431037228e17,-2.58473651437643e17,-9.439245574241992e16,-1.1880738990696755e17,-8.845075859981253e16,-9.684521999426914e16,-3.534385602214806e17,-1.1955338103162677e17
-5.284668684325141e17,-1.3244749984511755e17,-9.340313158584464e16,-1.5986404347643734e17,-5.600431064734458e16,-8.771570293329243e16,-5.07067347355643e16,-4.977678378310941e16,-3.684840559479679e16,-4.543764755092917e16,-9.598194304173053e16,-6.590807587932921e16,-9.791850076122752e16,-8.593906850963256e16,-6.425743190805115e16,-1.0916230620638242e17,-6.902392528267825e16,-1.2214084870887982e17,-1.0316951478188602e17,-1.639886178669675e17
-5.248801630830492e16,-2.4043727892303085e17,-1.0860082365822366e17,-4.4488490263279904e17,-5.613838513492519e16,-1.0901478739876024e17,-1.0476200282040634e17,-1.0239994305873866e17,-1.7035175641880717e17,-1.3467285958806821e17,-1.3766239381391003e17,-9.815041681487579e16,-5.61725076787601e16,-5.502323942807337e16,-1.0776217597263963e17,-1.0827847961372176e17,-7.32129583859442e16,-2.5086331718433267e17,-5.370536888023772e16,-5.398218260466002e16
-2.255723341876991e17,-8.903612134958965e16,-1.8448266586519328e17,-1.1806228893822699e17,-9.701319485548938e17,-9.784520668100117e16,-1.2393316703484288e17,-1.0424017832214374e17,3.6921311287974144e17,-8.356645472627056e16,-9.127609462146795e16,-1.2084881250318616e17,-1.1923971102318283e17,2.416130607245119e18,-9.576186591303048e16,-7.457847072087248e16,-6.888007472862832e16,-1.803539674190408e17,-1.1855667067400534e17,-9.313003141584434e16
-1.4044858250987675e17,-1.371360405144279e17,-8.017280760918626e16,-5.401954380396849e16,-1.8015132787382403e17,-5.095782758471412e16,-6.005236365789335e17,-3.355802070836326e17,-4.683499627295941e16,-3.923299761238501e17,-7.837214038037776e16,3.6084585530190054e17,-2.0092448821264643e18,-4.3544802461279256e16,1.345139398475602e17,-1.1408130115122741e17,-5.50590775735939e16,-6.221787044411294e16,-1.4518942102126458e17,-9.741479412655215e18
-8.686690204219802e16,-2.134497114435376e17,-2.2468039579666986e17,-8.733573133395974e16,3.822729783271546e17,-7.005832928138162e16,-1.2851796900561037e17,-1.1669888886560226e17,-5.2928958652797864e16,-5.105690849917652e16,-5.055015986272728e16,-9.459493727063987e17,-7.520939993204132e17,-3.0368929057960424e16,-3.085217181266937e16,-4.304161719788586e16,-7.809417013612378e16,-7.193836023959551e17,-5.6840734560904056e16,-5.266500317616351e17
-1.2760343329057163e17,-8.325387786726018e16,-9.958624064701938e16,-1.3230162107128288e17,-5.642009955898254e16,-1.5252066053180253e17,-5.3197670000445274e17,6.620685736214865e17,-2.0809586296711254e17,1.58176627267801e17,-1.667236759820108e17,-3.88724488660172e16,-1.0505421516394269e17,-1.975559686141693e17,-1.384520250489577e17,-8.348190768631166e16,-1.0349532333128318e17,-6.906263775944855e16,-1.2764610376742235e17,1.175964123340152e17
-3.1814170244658374e17,-4.836315946704908e16,-6.687238423006915e16,2.4449889141367946e18,-1.7313063450729654e17,-4.691171539549918e17,-4.572357384399294e16,-1.1471829030816925e17,-9.260137541067904e16,-1.2475308986698749e17,-1.907766536818495e17,3.699892497212424e18,-6.098221832285169e16,-1.3499385941628056e17,-5.764999839746556e16,-7.908687013486854e16,-5.933312140298697e16,-6.8337329687140664e16,-7.934065539580792e16,9.04712246217597e16
