-0.022789150964954572,-0.01824049710753856,-0.013685604164376499,-0.009126184017872341,-0.004563817769466647,4.2552628087833004e-19,0.004563817769466647,0.009126184017872341,0.0136856041643765,0.018240497107538566,0.022789150964954572
-0.022723615537202254,-0.018186422898213324,-0.013644096271822856,-0.009098061435940956,-0.004549621838978631,5.015987625256458e-19,0.0045496218389786324,0.009098061435940956,0.013644096271822856,0.01818642289821333,0.02272361553720226
-0.022713028780793,-0.018176028613154364,-0.013635186433137854,-0.009091594111811914,-0.004546230566645763,4.596323321948149e-19,0.0045462305666457625,0.009091594111811914,0.013635186433137853,0.018176028613154375,0.022713028780793
-0.022754998672074315,-0.01820741824874157,-0.013657462864620872,-0.009105845702247683,-0.004553177230544898,6.011191544530448e-19,0.004553177230544897,0.009105845702247687,0.013657462864620875,0.01820741824874157,0.022754998672074315
-0.0228472121945922,-0.018278759859216873,-0.013709562337412051,-0.009139912482431704,-0.004570011493496022,4.327205260779011e-19,0.004570011493496024,0.009139912482431704,0.013709562337412055,0.018278759859216887,0.0228472121945922
-0.02298745130940216,-0.01838829826257132,-0.013790179664340783,-0.009192929649735334,-0.004596302548602478,5.183853346579782e-19,0.004596302548602478,0.009192929649735336,0.013790179664340785,0.018388298262571327,0.022987451309402166
-0.02317360773906227,-0.018534366832583186,-0.013898076521145813,-0.009264077192866364,-0.004631642050167529,6.461498003318412e-19,0.004631642050167528,0.00926407719286636,0.013898076521145816,0.018534366832583197,0.023173607739062272
-0.023403697371145584,-0.018715399015104328,-0.014032090076911552,-0.009352585641224783,-0.004675646986886714,7.150280367795859e-19,0.004675646986886717,0.009352585641224782,0.014032090076911552,0.018715399015104335,0.023403697371145584
-0.02367587456079462,-0.018929939785160447,-0.014191141592149464,-0.009457741798224433,-0.004727962548645063,6.516120976129969e-19,0.004727962548645065,0.009457741798224435,0.014191141592149467,0.01892993978516046,0.02367587456079462
-0.02398844611992743,-0.019176656867606723,-0.014374244847424014,-0.009578894365246173,-0.004788264939681315,4.974687328740402e-19,0.004788264939681315,0.009578894365246175,0.014374244847424014,0.019176656867606733,0.023988446119927436
-0.024339884241664514,-0.01945435111287988,-0.014580513942049674,-0.009715459147323859,-0.004856263983104301,7.763123477388946e-19,0.0048562639831043015,0.009715459147323857,0.014580513942049674,0.019454351112879888,0.024339884241664514
